BAD,CLAGE,CLNO,DEBTINC,DELINQ,DEROG,JOB,LOAN,MORTDUE,NINQ,REASON,VALUE,YOJ
1,214.3666667,26,,0,0,ProfExe,19400,178000,0,HomeImp,219300,12
0,65.84753037,28,34.9508231,0,2,Mgr,19400,52677,2,DebtCon,80424,9
0,223.1710844,13,40.70504371,1,1,Other,19400,71515,2,DebtCon,100771,
0,132.4078556,24,30.85706709,,,ProfExe,19500,94543,,DebtCon,127718,11
1,58.86102746,9,38.12151833,0,0,Office,19500,100077,0,DebtCon,122352,3
0,,,37.39831656,,,,19500,51333,,,77732,
0,106.7126279,16,35.3676568,0,0,ProfExe,19500,92663,0,HomeImp,152627,3
0,324.2570838,20,42.54602091,1,0,Mgr,19500,98718,0,HomeImp,122659,0
0,163.5625044,25,33.00501666,0,0,Mgr,19500,88909,1,DebtCon,140092,13
0,33.46666667,4,,0,1,Other,19500,9475,2,DebtCon,30000,0
0,219.1333333,25,,2,0,Office,19500,105000,0,DebtCon,138375,12
1,86.23333333,25,,1,2,ProfExe,19500,50000,4,,89100,7
1,220.1666667,21,,0,0,Mgr,19500,47000,5,DebtCon,70000,15
0,76.78849548,20,31.58400286,0,0,Mgr,19500,8861,2,HomeImp,170687,23
0,172.8721456,15,38.82378279,,,Office,19500,58474,,DebtCon,89240,6
0,110.7603066,9,4.337283357,0,0,Other,19500,52080,0,DebtCon,89913,12
0,69.00502714,16,42.50002486,,,Other,19500,58638,0,DebtCon,13930,4
0,191.2753966,42,39.61242564,0,0,ProfExe,19500,48835,1,DebtCon,72566,9
0,247.7919915,22,39.75560513,0,0,Office,19500,10506,0,DebtCon,70945,
0,306.1111041,20,43.02182338,0,0,Mgr,19500,100446,1,HomeImp,121516,0
0,195.8,19,,0,0,Mgr,19600,64000,2,DebtCon,90000,9
1,114.2136149,12,31.22280265,0,0,Other,19600,117646,1,DebtCon,149975,4
1,92.7393804,22,84.37903408,2,,Self,19600,94419,0,DebtCon,123705,19
0,223.6033292,22,33.7552728,0,0,Other,19600,55169,1,DebtCon,86203,18
1,183.9666667,32,,0,2,ProfExe,19600,109500,3,DebtCon,136000,12
0,119.4730729,17,37.78452367,0,0,Other,19600,33284,1,DebtCon,61824,14
0,99.08554237,8,37.51829781,,,Other,19600,53662,0,DebtCon,80055,6
0,92.81133323,10,7.614065422,0,0,Other,19600,49984,0,DebtCon,84519,12
0,239.1377941,31,36.03118029,0,0,Mgr,19600,85984,4,DebtCon,112721,18
0,382.312217,52,36.06796344,1,,Office,19600,128876,,DebtCon,162994,2
0,112.1587412,18,40.72529612,0,0,Other,19700,33529,0,DebtCon,61209,17
0,251.1041979,19,25.03374576,0,0,ProfExe,19700,49793,0,DebtCon,113200,16
1,88.12651678,22,54.24133474,0,1,Mgr,19700,62351,1,DebtCon,84624,0
0,135.8138569,21,19.70439447,0,0,ProfExe,19700,93040,3,DebtCon,113362,6
0,283.1,19,,0,0,ProfExe,19700,32989,0,DebtCon,75950,9
0,374.1271833,10,38.8656552,0,0,Other,19700,23921,0,DebtCon,134867,9
0,82.10388101,22,36.27999035,0,0,Office,19700,60999,0,DebtCon,89841,0
0,60.15632991,19,41.36387828,0,0,Other,19700,5700,1,DebtCon,24457,
0,225.6961276,24,43.00965053,2,0,Office,19700,105135,0,DebtCon,147353,11
0,94.86046638,17,25.55670764,0,0,Mgr,19700,70709,0,DebtCon,97394,0
1,101.9435185,17,32.76108398,0,0,Other,19700,139534,6,DebtCon,172125,0
0,342.3163573,9,40.14790835,0,0,Other,19700,19349,1,DebtCon,133226,9
0,70.02915918,17,25.59661737,0,0,Mgr,19800,73557,0,DebtCon,95770,0
0,85.25361922,10,7.862193632,0,0,Other,19800,56745,0,DebtCon,83146,11
0,130.9747908,17,32.30494412,0,0,Office,19800,51454,0,HomeImp,68073,1
0,,,37.3082467,,,,19800,47488,,,77916,
0,302.1278732,20,39.51062834,1,0,Mgr,19800,99137,1,HomeImp,121781,4
0,229.5182951,40,35.31106586,0,0,Other,19800,13830,3,DebtCon,85587,20
0,62.3597382,17,41.87419791,,,Other,19800,63701,1,DebtCon,14609,4
0,73.0813375,16,27.44254252,0,0,Mgr,19800,65021,0,DebtCon,95188,1
0,59.45925619,16,31.25482163,0,0,ProfExe,19800,69174,0,HomeImp,95154,6
0,103.9754422,17,35.40591994,0,0,ProfExe,19900,90966,0,HomeImp,154351,4
0,374.0237669,52,37.88816696,0,,Office,19900,128219,,DebtCon,162012,1
0,217.6372546,32,41.5493313,0,0,Office,19900,168732,0,DebtCon,224270,12
0,178.574866,16,37.72580119,,,Office,19900,64620,,DebtCon,91504,6
0,,,39.31387802,,,,19900,45748,,,82516,
0,274.2825562,16,32.46920265,0,0,Office,19900,96435,3,DebtCon,130019,27
0,197.923806,22,35.33060397,0,0,ProfExe,19900,132878,0,HomeImp,199172,14
0,138.9905144,20,30.27109245,0,0,ProfExe,19900,25589,0,DebtCon,90051,8
1,210.9666667,18,,5,2,Office,19900,93619,2,DebtCon,130000,9
0,220.0164639,31,42.23579636,0,0,Office,19900,170947,1,DebtCon,222227,13
0,202.9341954,13,30.95751627,0,0,Office,19900,68830,2,DebtCon,107598,10
0,63.53525475,19,40.44237823,0,0,Other,19900,4641,1,DebtCon,23636,
0,242.3654026,22,39.44625142,0,0,Office,19900,16232,0,DebtCon,70592,
0,81.4143517,15,32.03355046,0,0,ProfExe,19900,74193,0,HomeImp,94078,7
0,160.3670328,27,34.09975711,0,0,Mgr,19900,78142,0,HomeImp,102085,12
0,63.39540036,17,40.44657932,,,Other,20000,59936,0,DebtCon,12737,5
0,295.3007793,18,40.39095601,0,0,ProfExe,20000,38955,0,DebtCon,80680,8
0,24.68623145,3,28.94036033,0,1,Other,20000,9647,1,DebtCon,31920,0
0,276.5624153,20,29.29517878,0,0,Other,20000,43087,0,DebtCon,61438,14
0,,,,,,,20000,99000,,HomeImp,140000,
1,174.3,23,,0,0,ProfExe,20000,72000,3,DebtCon,103000,0.5
0,207.0346845,32,41.10248922,0,0,Office,20000,170706,0,DebtCon,224233,11
0,179.0823743,41,40.43069541,0,0,ProfExe,20000,46775,1,DebtCon,70236,9
1,117.6666667,23,,1,1,ProfExe,20000,68958,0,DebtCon,99875,11
1,132.5333333,10,,2,0,Other,20000,,0,HomeImp,115750,
1,,,,,,Other,20000,71254,,DebtCon,109200,10
1,,,,,,Mgr,20000,27900,,HomeImp,,21
1,67.9,5,,0,0,Self,20000,145500,5,HomeImp,194000,4.5
1,314.5,30,,0,0,ProfExe,20000,125000,0,DebtCon,165000,2
1,270,14,,0,0,Mgr,20000,73400,2,DebtCon,94000,9
0,162.3666667,23,,0,0,ProfExe,20000,99300,1,HomeImp,139150,10
0,366.3,17,,0,0,Other,20000,69742.61,1,,180000,11
0,106.8333333,18,,1,,Office,20000,59964,2,DebtCon,100000,8
0,181.7,16,,0,0,Other,20000,,1,HomeImp,90000,8
0,127.6,11,,,1,Self,20000,30000,,HomeImp,46500,5
0,291.1666667,17,,0,0,Other,20000,79741,2,DebtCon,117600,10
0,282.0666667,36,,3,0,ProfExe,20000,55746,1,DebtCon,105230,16
0,123.9,20,,0,1,ProfExe,20000,85704,0,DebtCon,94200,2
0,404.7666667,24,,0,0,Sales,20000,,0,DebtCon,73800,4
0,178.5333333,38,,0,0,ProfExe,20000,125000,0,DebtCon,162975,7
0,214.0333333,25,,2,0,Other,20000,13316,0,DebtCon,50150,26
0,113.5666667,17,,0,0,Other,20000,32000,1,DebtCon,56373,1
0,329.5666667,28,,5,,Mgr,20000,126324,1,,171450,26
0,122.6666667,5,,0,0,Office,20000,,2,HomeImp,64928.84,8
0,217.2666667,13,,0,0,Other,20000,66820,1,HomeImp,100000,5
0,630.0333333,24,,0,0,ProfExe,20000,56135,1,HomeImp,93234,18
0,313.7666667,43,,1,,Mgr,20000,81800,1,DebtCon,106600,24
0,135.9666667,14,,0,0,Office,20000,61843,0,HomeImp,95595,14
0,167.3666667,47,,4,0,Office,20000,49034,0,DebtCon,98250,2
0,180.6,25,,0,0,Other,20000,74368,2,DebtCon,105000,
0,96.4,34,,0,0,ProfExe,20000,145000,3,,117500,5
0,155.2,22,,0,0,Office,20000,56683,1,DebtCon,90600,2
0,321.6333333,17,,0,0,Mgr,20000,135631.66,0,HomeImp,177000,8
0,314.5333333,21,,0,0,Other,20000,,3,HomeImp,128042,0
0,219.1333333,13,,0,0,Other,20000,29400,0,DebtCon,52000,
0,221.1666667,24,,0,0,ProfExe,20000,132436,1,DebtCon,180000,22
0,97.4,15,,0,0,Other,20000,83205,3,DebtCon,132000,11
0,193.8,15,,0,0,Mgr,20000,127826,0,HomeImp,277500,3
0,170.4333333,27,,0,0,Office,20000,39000,2,DebtCon,62000,6
1,205.9333333,25,,7,3,ProfExe,20000,161000,5,DebtCon,204000,5
1,70.99812734,29,,0,0,Mgr,20000,117820,0,DebtCon,154000,3
1,258.6666667,21,,0,1,Other,20000,60336,1,DebtCon,132430,25
1,146.5,43,,5,2,Self,20000,151982,1,DebtCon,,
1,117.6666667,30,,1,,ProfExe,20000,78500,2,DebtCon,109725,9.8
1,95.36666667,49,,1,1,Other,20000,104000,4,DebtCon,139900,15
1,232.3333333,21,,6,1,Other,20000,16000,1,DebtCon,87300,28
1,206.9666667,18,,2,0,ProfExe,20000,122000,1,DebtCon,166100,2.6
1,123.7666667,23,,3,0,Other,20000,47696.03,0,DebtCon,112700,16
1,216.0666667,10,,1,0,Other,20000,14361,1,DebtCon,50000,
1,73.03333333,11,,3,2,Office,20000,143000,2,DebtCon,185625,1.5
1,274.9,30,,0,1,ProfExe,20000,21300,0,HomeImp,308600,2
1,267.8333333,23,,3,1,Other,20000,11000,1,DebtCon,75000,7
1,171.4666667,23,,0,0,Other,20000,116932,2,HomeImp,138072,19
1,290.1667057,25,,1,0,Mgr,20000,70862,1,,201500,9.3
1,244.0666667,25,,6,2,Mgr,20000,87800,,,163800,14
1,119.7,16,,1,0,Other,20000,86019,0,DebtCon,94350,3.7
1,313.5333333,18,,4,2,Mgr,20000,142500,3,DebtCon,190000,0.2
1,234.3333333,32,,2,0,Office,20000,107000,2,DebtCon,146400,0.1
1,110.6,17,,0,0,Mgr,20000,77900,0,DebtCon,105400,4
0,322.0045958,24,35.45950962,,,Other,20000,23140,,DebtCon,47548,1
0,185.1706372,20,38.68480699,0,0,ProfExe,20000,27782,1,DebtCon,58313,16
0,399.7418818,23,23.94885433,0,0,Sales,20000,,0,DebtCon,78232,2
0,210.7198667,25,29.16004451,2,0,Other,20000,22036,0,DebtCon,51068,25
0,143.6374388,20,30.20689334,0,0,ProfExe,20000,28440,0,DebtCon,91704,10
0,89.21195484,20,31.12087741,0,0,Mgr,20000,9722,2,HomeImp,173518,21
0,,,38.03985503,,,,20000,105422,,HomeImp,146613,
0,92.42667382,19,20.68374038,0,0,ProfExe,20000,,1,DebtCon,26507,7
0,323.9019547,21,32.31441938,0,0,Other,20000,,2,HomeImp,130063,2
0,322.2002586,27,30.89117139,4,,Mgr,20000,129682,0,,180746,24
0,232.8267062,30,36.64867972,0,0,Mgr,20100,78915,4,DebtCon,119400,18
0,164.4458113,27,33.91624415,0,1,Mgr,20100,74013,0,HomeImp,106578,13
0,252.6059316,22,38.80187707,0,0,Office,20100,14749,0,DebtCon,74584,
0,132.6165215,11,25.7926535,,1,Self,20100,38614,,HomeImp,56295,3
0,227.1825172,40,36.6966301,0,0,Other,20100,20153,2,DebtCon,94279,21
0,102.7266545,18,18.50780264,0,0,ProfExe,20100,,1,DebtCon,22971,5
0,247.0372719,14,40.27214938,0,2,Other,20100,70491,2,DebtCon,100797,
1,62.0501108,21,58.1321829,0,1,Other,20100,16755,2,HomeImp,29412,3
1,,,,,,,20100,54098,,,88939,
0,198.3413433,22,32.83817817,0,0,Other,20100,62661,0,DebtCon,87329,18
0,117.783379,10,24.85145676,,0,Self,20100,36486,,HomeImp,46883,3
0,201.0564204,41,37.18018131,0,0,ProfExe,20100,54257,0,DebtCon,68830,10
0,,,38.64772791,,,,20100,45764,,,79967,
0,74.21075866,28,36.84692179,0,1,Mgr,20100,59726,2,DebtCon,79982,8
0,91.70143677,7,36.6352308,,,Other,20100,57192,0,DebtCon,82870,5
0,162.0041808,23,34.62420281,0,0,ProfExe,20100,104183,1,HomeImp,139637,10
0,206.4788452,13,32.78297142,0,0,Office,20100,72775,2,DebtCon,102308,8
0,250.9230696,38,25.96553266,0,0,ProfExe,20100,171132,0,DebtCon,201214,11
0,196.9841162,14,30.08535009,0,0,Mgr,20100,137009,0,HomeImp,286955,3
0,244.02973,30,38.62783022,0,0,Mgr,20100,84965,5,DebtCon,110676,18
0,218.6578187,24,41.80676309,0,0,Office,20200,105278,3,DebtCon,180304,6
0,55.70549729,18,41.71895839,0,0,Other,20200,9297,2,DebtCon,26699,
0,99.04640244,15,39.91695729,0,0,Other,20200,88020,3,DebtCon,139200,10
0,156.2693203,21,28.2904395,0,0,ProfExe,20200,25956,0,DebtCon,92553,7
0,395.1487613,51,36.13250999,0,,Office,20200,125647,,DebtCon,166423,1
0,632.1031857,24,20.73703901,1,0,ProfExe,20200,61303,1,HomeImp,97780,17
0,120.303257,5,20.50577116,0,0,Office,20200,,2,HomeImp,72469,8
0,183.6666667,43,,,,ProfExe,20200,137000,5,DebtCon,174685,6
0,121.1022295,11,27.0375129,,0,Self,20200,35819,,HomeImp,49843,4
0,253.2489667,20,26.43068063,0,0,ProfExe,20200,51588,0,DebtCon,121752,14
0,,16,32.01179994,0,0,Other,20200,153084,1,DebtCon,196968,6
0,118.5696695,22,43.45451215,2,0,Office,20200,45088,1,DebtCon,65211,10
1,123.8,2,,0,0,Other,20200,33000,2,HomeImp,62400,1
0,156.9290889,21,36.09986835,0,0,Office,20200,61477,0,DebtCon,98143,1
0,216.218081,12,33.33358202,0,0,Office,20200,51449,0,DebtCon,69060,2
0,120.593465,4,18.32048799,0,0,Office,20200,,1,HomeImp,68031,6
0,112.7990866,17,22.09304595,0,0,Other,20200,34676,0,DebtCon,62987,1
0,618.7358902,24,21.66864227,0,0,ProfExe,20200,59347,1,HomeImp,97816,18
0,172.9117149,26,33.83467117,0,0,Office,20200,41479,2,DebtCon,70102,5
1,105.2192968,28,52.73486061,0,0,Office,20200,82181,3,DebtCon,119535,41
0,178.9425448,38,20.32713791,0,0,ProfExe,20200,130401,0,DebtCon,171686,7
0,263.9912932,36,26.50856379,3,0,ProfExe,20300,59809,0,DebtCon,107994,15
0,134.9425973,25,30.23655406,,,ProfExe,20300,90048,,DebtCon,129230,13
0,219.8747302,13,29.5672214,0,0,Other,20300,71387,0,HomeImp,107363,4
0,223.5536916,13,40.32604931,0,0,Other,20300,37056,0,DebtCon,55027,
0,287.6116049,16,34.18708305,0,0,Other,20300,82996,1,DebtCon,118224,11
0,214.9704843,12,39.26309424,0,0,Other,20300,36360,0,DebtCon,57905,
0,,16,29.07518765,0,0,Other,20300,153896,2,DebtCon,200279,7
0,219.0882238,41,37.15549756,0,0,Other,20300,21281,2,DebtCon,90551,22
1,323.8085733,28,45.8759169,4,0,ProfExe,20300,63803,4,DebtCon,89079,21
0,222.733567,12,39.81473684,0,0,Other,20300,37388,0,DebtCon,55703,
1,166.1260891,21,40.73602194,0,1,Office,20300,77325,4,DebtCon,133075,19
1,217.1281672,25,41.56310065,0,0,ProfExe,20300,180254,0,HomeImp,220843,11
1,174.8921056,64,40.545681,1,3,ProfExe,20300,66667,2,DebtCon,92158,9
0,148.6556875,24,33.18367731,,,ProfExe,20300,94781,,DebtCon,125948,12
0,39.64588729,3,29.98518301,0,0,Other,20300,13838,1,DebtCon,30813,0
0,198.5572405,32,40.7848993,0,0,Office,20400,173975,0,DebtCon,219297,12
0,177.5936728,20,35.55430368,0,0,ProfExe,20400,29985,1,DebtCon,54038,15
0,280.7932257,16,34.43917111,0,0,Other,20400,86559,2,DebtCon,123114,9
0,265.9508455,16,33.79937887,0,0,Office,20400,99781,2,DebtCon,128452,23
0,184.82429,16,40.77586435,0,0,Other,20400,,1,HomeImp,94446,6
0,,15,31.13462438,0,0,Other,20400,153958,1,DebtCon,195834,9
0,176.3284966,26,36.67687831,0,0,Office,20400,44746,2,DebtCon,63433,5
1,177.9047071,15,35.40463887,0,2,Office,20400,19265,1,DebtCon,43962,5
0,153.5781354,13,36.17609184,0,0,Office,20400,68928,0,HomeImp,98587,13
0,121.4533629,22,42.20643322,1,0,Office,20400,38267,0,DebtCon,68684,12
0,234.3920415,31,35.20581884,0,0,Mgr,20400,81823,4,DebtCon,114832,18
0,187.0186916,22,36.82188744,0,0,ProfExe,20400,132443,0,HomeImp,204082,13
0,68.44158303,16,31.51559341,0,0,ProfExe,20400,76305,0,HomeImp,103430,8
0,321.5609396,42,37.69667921,0,,Mgr,20400,83188,1,DebtCon,113181,25
0,166.9381999,46,35.52622751,4,0,Office,20400,52109,0,DebtCon,100316,0
0,141.0330881,14,32.93078188,0,0,Other,20400,41985,0,HomeImp,100096,4
0,149.5711997,22,34.34224939,0,0,Office,20400,60393,0,DebtCon,98247,3
0,176.3666652,25,37.86483283,0,0,Other,20500,82638,1,DebtCon,109915,
0,118.276051,20,33.70161545,0,1,ProfExe,20500,93761,0,DebtCon,94895,1
0,112.5822669,17,35.84627282,1,,Office,20500,64123,1,DebtCon,103728,8
1,248.4048782,21,17.80584889,5,1,Other,20500,25984,0,DebtCon,95541,28
0,120.4267161,17,22.52545512,0,0,Other,20500,37437,0,DebtCon,65004,1
0,97.86217257,14,38.6994411,0,0,Other,20500,86236,3,DebtCon,138729,11
1,243.6806039,26,143.949605,0,1,Self,20500,113963,1,HomeImp,131135,3
0,305.6564224,21,31.58225278,0,0,Other,20500,,3,HomeImp,130396,0
0,213.9143599,32,43.79573429,0,0,Office,20500,173061,1,DebtCon,220886,13
0,170.9255245,26,33.58241575,0,0,Office,20500,47130,2,DebtCon,66415,4
0,113.4824598,22,43.20659883,2,0,Office,20500,41899,1,DebtCon,65418,12
0,258.6200419,37,26.36612627,0,0,ProfExe,20500,169689,1,DebtCon,198931,9
0,141.0053448,14,36.6093894,0,0,Office,20500,67852,0,HomeImp,97944,14
0,151.5753417,15,36.50493346,,,Office,20500,59969,,DebtCon,90311,5
0,258.5210694,20,26.14692719,0,0,ProfExe,20500,53438,0,DebtCon,118731,14
0,288.8666667,27,,0,0,ProfExe,20500,183000,1,DebtCon,230000,2
0,203.9,21,,0,0,ProfExe,20500,89269,0,DebtCon,132500,
1,105.5333333,33,,3,1,Other,20500,52031,2,,64975,2.5
0,96.92964469,15,40.16291939,0,0,Other,20500,87892,3,DebtCon,136867,10
0,87.44666334,23,38.49506596,0,0,Mgr,20500,80441,7,DebtCon,100505,7
0,360.6400541,16,33.75431861,0,0,Other,20500,76620,1,,185666,8
0,202.9030543,12,38.64601873,0,0,Other,20500,39147,0,DebtCon,58049,
1,107.6713817,49,39.68708944,1,1,Other,20500,106839,4,DebtCon,144460,13
1,39.98582958,16,34.06826893,0,9,Other,20500,85884,5,DebtCon,103546,5
0,634.4618926,23,19.57431626,0,0,ProfExe,20500,64113,1,HomeImp,98322,16
0,116.3286575,18,36.96632523,1,,Office,20600,67086,2,DebtCon,108006,6
0,125.6768499,20,36.53740053,0,1,ProfExe,20600,91180,0,DebtCon,98088,2
0,218.390939,13,30.2712393,0,0,Other,20600,69949,0,HomeImp,101807,3
0,204.0744093,12,30.22295994,0,1,Other,20600,74828,1,HomeImp,106493,5
0,90.91493176,18,22.03357993,0,0,ProfExe,20600,,0,DebtCon,24894,3
0,228.0570024,24,27.17664772,1,0,Other,20600,16779,0,DebtCon,56481,24
0,120.4332624,22,40.91194986,1,0,Office,20600,44826,0,DebtCon,66226,13
0,381.0256475,51,37.16904808,1,,Office,20600,124323,,DebtCon,166781,4
0,106.162918,15,32.09386652,0,0,Other,20600,35530,0,HomeImp,105838,7
0,113.1666358,15,41.20785574,0,0,Other,20600,91183,3,DebtCon,138268,12
1,65.88287939,10,65.14359346,0,0,Other,20600,52946,0,DebtCon,83558,0
0,146.839968,21,33.94558615,0,0,Office,20600,62531,0,DebtCon,96584,1
1,,0,,0,0,Other,20600,48500,0,DebtCon,72000,17
0,302.7839495,24,35.38837972,,,Other,20600,32439,,DebtCon,55024,0
0,180.0541538,25,40.69308168,0,0,Other,20600,79590,2,DebtCon,106014,
0,189.9559195,42,40.86267837,,,ProfExe,20600,138918,4,DebtCon,175989,5
0,102.9868632,18,19.44718515,0,0,ProfExe,20600,,0,DebtCon,28635,5
0,97.10958363,34,29.69750665,0,1,ProfExe,20600,147855,3,,125839,4
0,313.6044894,27,40.04911263,0,0,ProfExe,20600,185050,0,DebtCon,234004,3
0,219.3368796,24,40.54373892,0,0,Office,20600,114947,4,DebtCon,173502,4
0,69.32471958,24,38.67963357,0,0,Mgr,20700,80124,7,DebtCon,99938,7
0,243.3239163,24,41.3367401,1,0,Office,20700,110307,0,DebtCon,140902,13
0,208.3517505,12,31.32739444,0,0,Other,20700,71408,1,HomeImp,103991,4
0,,,39.98309593,,,,20700,100778,,HomeImp,142271,
0,305.2666667,32,,0,0,Other,20700,41000,3,DebtCon,65000,26
0,,,37.76048242,,,,20700,48134,,,78954,
0,112.6358603,5,17.69314418,0,0,Office,20700,,1,HomeImp,64980,6
0,114.0118385,16,40.76214878,0,0,,20700,61710,0,DebtCon,86749,2
0,223.1378975,24,42.54727476,2,0,Office,20700,107766,0,DebtCon,146937,12
0,233.5953067,13,42.62634036,0,2,Other,20700,72698,1,DebtCon,96691,
0,315.3743912,17,43.85601978,0,0,Mgr,20700,140776,0,HomeImp,183621,7
0,213.7282918,13,32.87190897,0,0,Other,20700,69810,1,HomeImp,100756,3
0,132.9409379,15,31.60621741,0,0,Other,20700,32817,0,HomeImp,101720,5
1,107.5333333,19,,2,4,Other,20800,70758,3,DebtCon,,0
1,159.7067703,25,38.59193997,0,3,Other,20800,176235,0,DebtCon,209695,9
0,114.4821976,23,29.89157194,,,ProfExe,20800,155315,0,DebtCon,192038,11
0,261.8140558,19,24.79795817,0,0,ProfExe,20800,56364,0,DebtCon,115760,16
0,50.29354716,23,38.12040471,0,0,Mgr,20800,77885,7,DebtCon,98188,4
0,171.2834729,26,35.99929647,0,0,Office,20800,46434,2,DebtCon,68490,6
0,214.3305682,23,41.92846949,0,0,Office,20800,107787,3,DebtCon,182140,7
0,,16,30.92340746,0,0,Other,20800,156393,2,DebtCon,199881,7
0,168.3145771,47,35.23139271,4,0,Office,20800,51562,0,DebtCon,99997,1
0,215.4807143,12,38.73213217,0,0,Other,20800,29503,0,DebtCon,54923,
0,102.4223879,33,31.990311,0,0,ProfExe,20800,150507,2,,126763,4
0,161.5374824,22,31.92532942,0,0,ProfExe,20800,107379,1,HomeImp,147014,10
0,310.2318196,20,43.21741696,0,0,Mgr,20800,97360,1,HomeImp,123854,0
0,103.0311295,19,21.30427209,0,0,ProfExe,20800,,1,DebtCon,26732,6
0,407.5856237,24,22.16287266,0,0,Sales,20800,,0,DebtCon,74486,6
0,296.3963289,24,37.06995687,,,Other,20800,27453,,DebtCon,49041,0
0,63.24887692,23,34.59966898,0,0,Office,20800,63764,0,DebtCon,97090,1
0,174.9585772,46,37.48854569,4,0,Office,20800,58440,0,DebtCon,99244,1
0,412.0148731,23,21.94584905,0,0,Sales,20800,,0,DebtCon,78483,2
0,308.410354,21,29.66545241,0,0,Other,20800,,3,HomeImp,130472,1
0,169.6871574,25,33.5250643,0,0,Mgr,20800,96994,1,DebtCon,140564,13
0,67.69193855,27,36.06123372,0,1,Mgr,20800,56597,3,DebtCon,79582,9
0,323.5951974,17,43.03775004,0,0,Mgr,20800,136884,0,HomeImp,180053,9
0,222.0379946,12,40.42166884,0,0,Other,20900,30517,0,DebtCon,58756,
0,67.32456202,23,38.51325618,0,0,Mgr,20900,71972,6,DebtCon,101745,6
0,206.6773533,25,40.06547716,1,0,Office,20900,111464,0,DebtCon,144487,11
0,52.30365625,4,29.7527322,0,0,Other,20900,16174,1,DebtCon,34886,1
0,123.1148817,4,20.78174123,0,0,Office,20900,,1,HomeImp,74233,6
0,181.6508803,22,34.58958143,0,0,ProfExe,20900,127077,0,HomeImp,204192,13
0,157.0711836,21,37.67720937,0,0,Office,20900,59228,1,DebtCon,92224,1
0,120.2198845,10,26.22575883,,1,Self,20900,39244,,HomeImp,55582,5
0,113.6988334,16,38.73252181,0,0,,20900,63038,0,DebtCon,86870,3
0,235.3955528,12,34.57184425,0,0,Office,20900,45279,0,DebtCon,73814,1
1,45.63113553,14,,0,0,Other,20900,55000,1,HomeImp,79900,2.5
0,179.925635,47,37.17960241,3,0,Office,20900,51960,0,DebtCon,105524,2
0,242.1642572,13,40.16365053,0,2,Other,20900,69233,1,DebtCon,105434,
0,75.56380333,22,37.41120065,0,0,Office,20900,60553,0,DebtCon,91364,1
1,107.2695126,28,28.38233702,1,2,ProfExe,20900,66575,7,DebtCon,79416,13
1,123.4795377,13,30.4244811,0,0,Other,20900,122807,2,DebtCon,150896,5
1,164.2489323,63,40.92143334,0,3,ProfExe,20900,61402,1,DebtCon,88659,9
0,177.8648492,15,36.83107615,,,Office,20900,62615,,DebtCon,87904,5
0,332.0828264,27,32.34639883,4,,Mgr,20900,133213,1,,174787,26
0,124.9559978,5,18.48129353,0,0,Office,20900,,1,HomeImp,73849,7
0,98.50936023,34,32.31318716,0,0,ProfExe,20900,152994,3,,117934,4
0,98.66282045,16,38.97200388,0,0,,20900,58299,0,DebtCon,78684,3
0,167.7183935,22,32.20492622,0,0,ProfExe,21000,101678,0,HomeImp,144063,9
0,173.7861616,24,40.05752741,0,0,Other,21000,81848,1,DebtCon,109860,
0,69.90656984,27,34.9310865,0,2,Mgr,21000,53572,2,DebtCon,80048,9
0,207.2100355,21,30.24782255,0,0,ProfExe,21000,94063,0,DebtCon,139868,
0,237.8201289,13,40.30577357,0,1,Other,21000,69097,1,DebtCon,105200,
0,156.8727507,15,37.43378459,,,Office,21000,63405,,DebtCon,86804,5
0,229.986998,23,40.56412158,0,0,ProfExe,21000,133430,1,DebtCon,189263,22
1,97.54425218,14,33.62088344,0,0,Office,21000,113954,13,DebtCon,136249,2
1,48.49897084,10,32.92140064,0,0,Other,21000,48735,3,DebtCon,71694,8
1,,,,,,Other,21000,,,DebtCon,55000,7
0,121.7666667,24,,0,0,Mgr,21000,86545,2,HomeImp,118000,9.9
0,97.63333333,30,,0,0,Other,21000,64100,2,DebtCon,85100,3.5
0,160.9,32,,0,0,ProfExe,21000,90267,0,HomeImp,134000,7
0,66.63333333,19,,0,0,Other,21000,42000,2,DebtCon,67000,7
0,163.3666667,25,,0,1,ProfExe,21000,87000,1,DebtCon,140000,22
1,154.2,30,,2,8,Mgr,21000,110000,3,DebtCon,138000,16
1,116.7,22,,7,0,ProfExe,21000,69231,1,DebtCon,95000,8
1,116.9,19,,,1,Sales,21000,96000,1,DebtCon,125000,0.3
1,65.96666667,18,,0,0,Office,21000,42000,2,DebtCon,67000,7
0,225.2852704,12,31.04430422,0,0,Other,21000,67657,1,HomeImp,100606,5
0,123.9728061,20,33.56414529,0,0,ProfExe,21000,90425,0,DebtCon,97741,1
0,223.7696106,24,40.56475036,0,0,Office,21000,106011,3,DebtCon,173778,7
1,90.4254746,24,41.96624947,1,2,ProfExe,21000,52411,3,,90031,5
0,196.1979075,21,26.86773396,0,0,ProfExe,21000,94019,0,DebtCon,134565,
0,174.4289688,15,38.59337641,0,0,Other,21000,,1,HomeImp,91455,7
0,208.6059657,21,37.09927911,0,0,ProfExe,21000,131378,0,HomeImp,199687,12
0,99.36947035,15,40.14317075,0,0,,21000,65205,0,DebtCon,86313,4
0,207.2079516,25,28.09337559,2,0,Other,21100,16110,1,DebtCon,54436,24
0,,,39.67140831,,,,21100,48624,,,83448,
